,index,from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait,from_zip,from_npi_specialty,from_entity_type_code,to_zip,to_npi_specialty,to_entity_type_code,to_facility,to_facility_group,to_facility_name_normalised
4416,13884889,1932179876,1396882205,87,130,41.492,49.12,37203,Otolaryngology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4417,13884890,1932180007,1396882205,164,168,19.72,29.456,37232,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4418,13884891,1932179389,1396882205,36,56,40.964,47.485,37076,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4419,13884893,1932140951,1396882205,32,51,28.941,29.396,37128,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4420,13884894,1932139474,1396882205,44,70,29.486,40.952,37027,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4421,13884896,1932128782,1396882205,145,195,43.646,40.975,37203,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4422,13884897,1932102670,1396882205,53,95,32.274,32.387,37055,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4423,13884902,1922092535,1396882205,57,62,48.339,55.472,37174,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4424,13884903,1922074723,1396882205,150,152,3.52,6.764,37204,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4425,13884911,1922182039,1396882205,97,117,4.128,20.032,37232,Clinical Pharmacology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4426,13884912,1922155811,1396882205,75,79,5.582,9.529,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4427,13884915,1922195056,1396882205,360,431,2.872,13.44,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4428,13884919,1922251982,1396882205,222,513,8.865,25.035,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4429,13884922,1922296144,1396882205,341,346,4.564,14.78,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4430,13884923,1922280692,1396882205,58,76,35.776,45.071,37055,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4431,13884924,1922271584,1396882205,324,371,5.911,19.074,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4432,13884928,1922427301,1396882205,145,146,4.212,15.593,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4433,13884934,1912947318,1396882205,50,75,44.333,41.226,37205,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4434,13884937,1912959537,1396882205,235,240,4.608,12.0,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4435,13884938,1912989989,1396882205,85,108,46.602,51.361,37087,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4436,13884941,1912979501,1396882205,52,55,44.0,53.867,37066,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4437,13884945,1912198649,1396882205,63,88,3.273,16.827,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4438,13884947,1912223926,1396882205,128,129,20.698,44.285,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4439,13884949,1912219296,1396882205,52,70,38.857,45.821,38401,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4440,13884955,1912099342,1396882205,480,580,3.698,9.933,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4441,13884956,1912099334,1396882205,230,528,4.294,19.583,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4442,13884960,1912166752,1396882205,168,199,48.543,56.639,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4443,13884961,1912138439,1396882205,247,277,4.144,9.457,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4444,13884968,1912914862,1396882205,54,54,2.519,7.525,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4445,16213478,1871574764,1396882205,682,1269,7.786,25.997,37232,Ophthalmology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4446,16213481,1871559278,1396882205,27,82,15.61,32.458,37075,Specialist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4447,16213482,1871544924,1396882205,126,126,29.175,49.95,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4448,16213489,1871640755,1396882205,182,278,2.083,10.441,37232,Transplant Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4449,16213492,1871644781,1396882205,60,116,30.336,33.632,37067,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4450,16213499,1861655987,1396882205,128,132,3.356,23.19,37232,Hospitalist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4451,16213500,1861639031,1396882205,53,81,32.901,34.722,38474,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4452,16213502,1871532333,1396882205,51,92,35.891,44.02,37055,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4453,16213503,1871521922,1396882205,42,77,32.532,34.532,37027,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4454,16213504,1871029587,1396882205,56,56,3.714,5.852,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4455,16213506,1861890659,1396882205,75,76,2.632,5.284,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4456,16213507,1861782831,1396882205,232,256,3.242,8.617,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4457,16213508,1851677157,1396882205,76,98,44.429,42.415,37083,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4458,16213510,1851648224,1396882205,69,69,4.493,8.921,37212,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4459,16213512,1851688865,1396882205,67,110,35.227,45.079,37203,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4460,16213517,1851592836,1396882205,141,173,3.277,4.696,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4461,16213518,1851607063,1396882205,662,767,3.396,17.38,37232,Pathology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4462,16213519,1851617021,1396882205,166,243,10.374,29.842,37212,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4463,16213522,1851530588,1396882205,74,74,3.135,5.768,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4464,16213523,1851540223,1396882205,48,92,18.098,34.164,37186,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4465,16213526,1861405409,1396882205,55,71,41.296,45.47,37129,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4466,16213527,1851848410,1396882205,38,56,41.107,47.343,37212,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4467,16213529,1851835300,1396882205,103,103,3.728,13.724,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4468,16213530,1851713267,1396882205,42,57,48.0,50.724,37076,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4469,16213535,1861420101,1396882205,44,74,41.973,50.859,37174,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4470,16213538,1861462210,1396882205,259,277,49.841,58.067,37067,Specialist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4471,16213546,1861589988,1396882205,585,796,33.961,47.415,37232,Dermatology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4472,16213547,1861589970,1396882205,112,148,45.736,56.46,37205,Urology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4473,16213549,1861541351,1396882205,42,67,38.0,56.893,37083,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4474,16213551,1851490288,1396882205,49,72,4.667,17.795,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4475,16213554,1851475966,1396882205,912,955,4.935,18.034,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4476,16213556,1851483275,1396882205,143,316,4.028,22.058,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4477,16213559,1851443063,1396882205,310,323,34.118,53.859,37232,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4478,16213563,1851445035,1396882205,53,71,41.268,46.93,37205,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4479,16213568,1851384747,1396882205,66,125,31.392,34.232,38401,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4480,16213571,1851382618,1396882205,31,66,26.364,37.916,37069,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4481,16213573,1851382568,1396882205,100,145,40.779,55.617,37069,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4482,16213576,1851362628,1396882205,74,110,37.673,48.128,37129,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4483,16213578,1851352009,1396882205,67,91,49.736,55.371,37209,Urology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4484,16213580,1851345755,1396882205,49,72,41.194,54.084,37076,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4485,16213584,1851336036,1396882205,73,88,44.886,56.25,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4486,16213586,1851329445,1396882205,54,82,34.915,45.174,37027,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4487,16213588,1851303788,1396882205,238,500,5.444,12.296,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4488,16213589,1891043956,1396882205,137,140,3.157,5.467,37212,Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4489,16213591,1841553617,1396882205,233,244,2.463,6.706,37232,Hospitalist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4490,16213593,1841483385,1396882205,458,465,3.544,14.372,37232,Nuclear Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
